name	branch_color
chr13_6167525-6167652|ORR1E	k_4
chr17_5391684-5391922|ORR1E	k_4
chr4_48825151-48825481|ORR1E	k_4
chr7_121232016-121232313|ORR1E	k_4
chr17_13028361-13028568|ORR1E	k_4
chr17_13449071-13449254|ORR1E	k_4
chr17_13152955-13153108|ORR1E	k_4
chr1_90505658-90505880|ORR1E	k_4
chr18_61268243-61268560|ORR1E	k_4
chr8_46769325-46769645|ORR1E	k_4
chr14_115984134-115984448|ORR1E	k_4
chr3_156170089-156170423|ORR1E	k_4
chr9_42759109-42759369|ORR1E	k_4
chr10_97556751-97557082|ORR1E	k_4
chr19_27106344-27106537|ORR1E	k_4
chr2_13839457-13839824|ORR1E	k_4
chr4_19794487-19794852|ORR1E	k_4
chr5_149152138-149152457|ORR1E	k_4
chr16_49071259-49071666|ORR1E	k_4
chr10_16412319-16412659|ORR1E	k_4
chr4_34172011-34172374|ORR1E	k_4
chr7_58328402-58328708|ORR1E	k_4
chr10_26785038-26785351|ORR1E	k_4
chr4_119614145-119614415|ORR1E	k_4
chr12_41325714-41326070|ORR1E	k_4
chr16_51496106-51496462|ORR1E	k_4
chr5_4478503-4478677|ORR1E	k_4
chr11_55289693-55290036|ORR1E	k_4
chr18_38911266-38911553|ORR1E	k_4
chr16_74903025-74903422|ORR1E	k_4
chr17_79797211-79797575|ORR1E	k_4
chr16_17463156-17463482|ORR1E	k_4
chr12_78814354-78814702|ORR1E	k_4
chr9_72489738-72489927|ORR1E	k_4
chr15_59439338-59439673|ORR1E	k_4
chr16_92861785-92862141|ORR1E	k_4
chr7_123108089-123108418|ORR1E	k_4
chrX_166667935-166668043|ORR1E	k_4
chrX_168658927-168659177|ORR1E	k_4
chr5_76158282-76158478|ORR1E	k_4
chr19_36532023-36532093|ORR1E	k_4
chr11_57710047-57710354|ORR1E	k_4
chr10_39601080-39601423|ORR1E	k_4
chr13_43512751-43512977|ORR1E	k_4
chr3_122611800-122612159|ORR1E	k_4
chr1_167534272-167534332|ORR1E	k_4
chr16_78503157-78503394|ORR1E	k_4
chr8_108206061-108206412|ORR1E	k_4
chr15_97277507-97277752|ORR1E	k_4
chr3_84169463-84169563|ORR1E	k_4
chr2_172827801-172827933|ORR1E	k_4
chr6_88976364-88976453|ORR1E	k_4
chr7_74424630-74424965|ORR1E	k_4
chr8_117352278-117352605|ORR1E	k_4
chr6_97548814-97549161|ORR1E	k_4
chr13_45455658-45455958|ORR1E	k_4
chr10_89452065-89452383|ORR1E	k_4
chr9_119123524-119123650|ORR1E	k_4
chr3_66130057-66130199|ORR1E	k_4
chr8_125310539-125310751|ORR1E	k_4
chr3_66955211-66955531|ORR1E	k_4
chr3_122380204-122380578|ORR1E	k_4
chr5_103355899-103356043|ORR1E	k_4
chr17_63822745-63823002|ORR1E	k_4
chr7_31130943-31131064|ORR1E	k_4
chr11_90235459-90235834|ORR1E	k_4
chr2_27225133-27225415|ORR1E	k_4
chr15_67767668-67767995|ORR1E	k_4
chr12_105587394-105587675|ORR1E	k_4
chr4_118519233-118519577|ORR1E	k_4
chr7_64043771-64044040|ORR1E	k_4
chr11_28553547-28553848|ORR1E	k_4
chr7_142342015-142342328|ORR1E	k_4
chrX_11642628-11642932|ORR1E	k_4
chr12_76886939-76887148|ORR1E	k_4
chr7_138224297-138224643|ORR1E	k_4
chr7_28803186-28803518|ORR1E	k_4
chr13_31371388-31371755|ORR1E	k_4
chr9_101071578-101071883|ORR1E	k_4
chr7_93136108-93136409|ORR1E	k_4
chr7_142349380-142349738|ORR1E	k_4
chr3_75860186-75860440|ORR1E	k_4
chr6_127575334-127575508|ORR1E	k_4
chr2_6179839-6180141|ORR1E	k_4
chr19_36374503-36374843|ORR1E	k_4
chr4_35188036-35188144|ORR1E	k_4
chr4_105135801-105136080|ORR1E	k_4
chr13_44095041-44095351|ORR1E	k_4
chr6_144903185-144903496|ORR1E	k_4
chr15_68647992-68648295|ORR1E	k_4
chr6_144351421-144351753|ORR1E	k_4
chr2_61739939-61740244|ORR1E	k_4
chr1_86423943-86424248|ORR1E	k_4
chr19_41474934-41475252|ORR1E	k_4
chr5_141084228-141084563|ORR1E	k_4
chr8_83158603-83158889|ORR1E	k_4
chr9_88555989-88556139|ORR1E	k_4
chr5_64569676-64569916|ORR1E	k_4
chr2_128090470-128090589|ORR1E	k_4
chr8_114476445-114476555|ORR1E	k_4
chr2_113432771-113432842|ORR1E	k_4
chr5_4179232-4179501|ORR1E	k_4
chr1_183796206-183796529|ORR1E	k_4
chr6_119377640-119377867|ORR1E	k_4
chr2_49842186-49842472|ORR1E	k_4
chr2_148208173-148208519|ORR1E	k_4
chr6_84429572-84429926|ORR1E	k_4
chr1_127413982-127414159|ORR1E	k_4
chr9_115806107-115806463|ORR1E	k_4
chr14_76009121-76009355|ORR1E	k_4
chr9_120915023-120915361|ORR1E	k_4
chr13_99028481-99028808|ORR1E	k_4
chr7_118671318-118671593|ORR1E	k_4
chr8_126446603-126446881|ORR1E	k_4
chr2_9782736-9783075|ORR1E	k_4
chr12_32181221-32181533|ORR1E	k_4
chr10_70186129-70186372|ORR1E	k_4
chr6_128232014-128232282|ORR1E	k_4
chr14_11802405-11802665|ORR1E	k_5
chr10_13358091-13358404|ORR1E	k_5
chr11_110911034-110911317|ORR1E	k_5
chr1_120498196-120498514|ORR1E	k_5
chr5_21735574-21735821|ORR1E	k_5
chr4_84148958-84149290|ORR1E	k_5
chr5_110613310-110613638|ORR1E	k_5
chr9_112447680-112448009|ORR1E	k_5
chr14_121144414-121144601|ORR1E	k_5
chr4_62322345-62322472|ORR1E	k_5
chr13_97064340-97064585|ORR1E	k_5
chr1_119903161-119903323|ORR1E	k_5
chr12_8764624-8764841|ORR1E	k_5
chr1_66878371-66878732|ORR1E	k_5
chr2_178664886-178664984|ORR1E	k_5
chr2_117373632-117373973|ORR1E	k_5
chr17_5672768-5672994|ORR1E	k_5
chr6_117372733-117373114|ORR1E	k_5
chr2_30579128-30579404|ORR1E	k_5
chr12_93171861-93172054|ORR1E	k_5
chr9_72014638-72014966|ORR1E	k_5
chr7_118275190-118275540|ORR1E	k_5
chr6_30882239-30882598|ORR1E	k_5
chr8_94224479-94224725|ORR1E	k_5
chr14_59182672-59183042|ORR1E	k_5
chr1_173420412-173420765|ORR1E	k_5
chr5_112431144-112431470|ORR1E	k_5
chr14_13234528-13234788|ORR1E	k_5
chr5_142018121-142018343|ORR1E	k_5
chr2_126395081-126395171|ORR1E	k_5
chr1_161464969-161465278|ORR1E	k_5
chr8_80916453-80916792|ORR1E	k_5
chr13_30004851-30005168|ORR1E	k_5
chr6_146170778-146171104|ORR1E	k_5
chr7_139649633-139649993|ORR1E	k_5
chr6_148577658-148578000|ORR1E	k_5
chr7_98183722-98184062|ORR1E	k_5
chr15_58536123-58536293|ORR1E	k_5
chr9_117030005-117030303|ORR1E	k_5
chr13_91792127-91792402|ORR1E	k_5
chr4_55288240-55288598|ORR1E	k_5
chr3_96811288-96811581|ORR1E	k_5
chr7_112186869-112187223|ORR1E	k_5
chr1_85928670-85928923|ORR1E	k_5
chr3_146343006-146343341|ORR1E	k_5
chr16_97016562-97016870|ORR1E	k_5
chr6_21972323-21972676|ORR1E	k_5
chr5_141070659-141070970|ORR1E	k_5
chr9_116401050-116401222|ORR1E	k_5
chr12_10943586-10943947|ORR1E	k_5
chr14_60406546-60406777|ORR1E	k_5
chr9_24021749-24021899|ORR1E	k_5
chr10_85960991-85961265|ORR1E	k_5
chr1_135523096-135523427|ORR1E	k_5
chr2_127405653-127405987|ORR1E	k_5
chr14_121044906-121045218|ORR1E	k_5
chr7_113075412-113075591|ORR1E	k_5
chr13_52258482-52258813|ORR1E	k_5
chr16_96743237-96743381|ORR1E	k_5
chr8_127909635-127909944|ORR1E	k_5
chr9_115854228-115854584|ORR1E	k_5
chr19_28435905-28436238|ORR1E	k_5
chr2_130220564-130220894|ORR1E	k_5
chr7_120883558-120883764|ORR1E	k_5
chr19_45194640-45194967|ORR1E	k_5
chr2_168981063-168981348|ORR1E	k_5
chr14_61774744-61774971|ORR1E	k_5
chr17_26429440-26429556|ORR1E	k_5
chr19_21390723-21390948|ORR1E	k_5
chr1_54333546-54333711|ORR1E	k_5
chr1_193408626-193408927|ORR1E	k_5
chr8_36267917-36268144|ORR1E	k_5
chr16_64614636-64614967|ORR1E	k_5
chr18_68245318-68245608|ORR1E	k_5
chr19_3753795-3754105|ORR1E	k_5
chr14_77533630-77533810|ORR1E	k_5
chr17_50197839-50198206|ORR1E	k_5
chr4_67392611-67392815|ORR1E	k_5
chr1_127602377-127602633|ORR1E	k_5
chr3_154428536-154428671|ORR1E	k_5
chr4_14327324-14327640|ORR1E	k_5
chr3_146416122-146416305|ORR1E	k_5
chr12_24723411-24723619|ORR1E	k_5
chr10_107990103-107990282|ORR1E	k_5
chr14_75301199-75301461|ORR1E	k_5
chr19_21357788-21357996|ORR1E	k_5
chr3_84852879-84853244|ORR1E	k_5
chr6_148283276-148283462|ORR1E	k_5
chr17_79911134-79911425|ORR1E	k_5
chr13_29903320-29903549|ORR1E	k_5
chr13_21321119-21321380|ORR1E	k_5
chr10_39293156-39293453|ORR1E	k_5
chr1_135944588-135944705|ORR1E	k_5
chr3_129520657-129520759|ORR1E	k_5
chr2_125456055-125456385|ORR1E	k_5
chr3_156651369-156651598|ORR1E	k_5
chr14_64366650-64366951|ORR1E	k_5
chr14_120262658-120262995|ORR1E	k_5
chr18_70539080-70539425|ORR1E	k_5
chr1_189806446-189806808|ORR1E	k_5
chr3_109216381-109216693|ORR1E	k_5
chr8_34255086-34255440|ORR1E	k_5
chr10_95418739-95418985|ORR1E	k_5
chr7_126668447-126668743|ORR1E	k_5
chr11_7145212-7145517|ORR1E	k_5
chr2_17365174-17365490|ORR1E	k_5
chr7_36220869-36221187|ORR1E	k_5
chr15_31332793-31333060|ORR1E	k_5
chr3_22943350-22943684|ORR1E	k_5
chr15_83166877-83167051|ORR1E	k_5
chr16_75935805-75936003|ORR1E	k_5
chr13_111942242-111942314|ORR1E	k_5
chr2_135996204-135996393|ORR1E	k_5
chr1_161139486-161139696|ORR1E	k_5
chr18_75682132-75682379|ORR1E	k_5
chr14_102621632-102621818|ORR1E	k_5
chr6_108338287-108338612|ORR1E	k_5
chrX_130473545-130473874|ORR1E	k_5
chr18_34678333-34678661|ORR1E	k_5
chr1_23902893-23903220|ORR1E	k_5
chr2_161102225-161102534|ORR1E	k_5
chr16_9517529-9517825|ORR1E	k_5
chr14_29840607-29840907|ORR1E	k_5
chr3_146258852-146259147|ORR1E	k_5
chr16_55717626-55717961|ORR1E	k_5
chr13_23584430-23584603|ORR1E	k_5
chr7_115372679-115372839|ORR1E	k_5
chr2_102084238-102084416|ORR1E	k_5
chr1_180314847-180315076|ORR1E	k_5
chr16_32382921-32383214|ORR1E	k_5
chr4_19953543-19953859|ORR1E	k_5
chr5_37051120-37051423|ORR1E	k_5
chr8_11116303-11116628|ORR1E	k_5
chr18_68897795-68898117|ORR1E	k_5
chr15_59752311-59752604|ORR1E	k_5
chr18_65332820-65332947|ORR1E	k_5
chr18_24185672-24186036|ORR1E	k_5
chr5_130278225-130278464|ORR1E	k_5
chr3_152926237-152926536|ORR1E	k_5
chr8_121761441-121761665|ORR1E	k_5
chr2_18962615-18962823|ORR1E	k_5
chr12_77175513-77175774|ORR1E	k_5
chr18_7638721-7639079|ORR1E	k_5
chr10_88375113-88375438|ORR1E	k_5
chr19_34262346-34262607|ORR1E	k_5
chr13_85402721-85403017|ORR1E	k_5
chr8_66404713-66404987|ORR1E	k_5
chr14_15934725-15934996|ORR1E	k_5
chr12_102499816-102500066|ORR1E	k_5
chr6_146281452-146281725|ORR1E	k_5
chr1_153234063-153234316|ORR1E	k_5
chr6_89123552-89123924|ORR1E	k_5
chr4_128638563-128638761|ORR1E	k_5
chr1_161794613-161794859|ORR1E	k_5
chr14_118467963-118468301|ORR1E	k_5
chr16_35901684-35902007|ORR1E	k_5
chr10_100625341-100625590|ORR1E	k_5
chr10_38805045-38805349|ORR1E	k_5
chr13_111536461-111536519|ORR1E	k_5
chr16_23262332-23262426|ORR1E	k_5
chr6_107749883-107750028|ORR1E	k_5
chr4_135501769-135501879|ORR1E	k_5
chr15_95906742-95907055|ORR1E	k_5
chr11_20681194-20681526|ORR1E	k_5
chr5_49663716-49664050|ORR1E	k_5
chr8_116498661-116499019|ORR1E	k_5
chr16_48778288-48778465|ORR1E	k_5
chr18_62726578-62726819|ORR1E	k_5
chr2_150672083-150672242|ORR1E	k_5
chr12_33604347-33604612|ORR1E	k_5
chr14_8628467-8628556|ORR1E	k_5
chr18_6285940-6286190|ORR1E	k_5
chr3_125293725-125293953|ORR1E	k_5
chr11_25689142-25689398|ORR1E	k_5
chr6_47254236-47254491|ORR1E	k_5
chr10_5706275-5706592|ORR1E	k_5
chr9_123523601-123523906|ORR1E	k_5
chr9_118728304-118728571|ORR1E	k_5
chr2_35996818-35997119|ORR1E	k_5
chr10_122642273-122642538|ORR1E	k_5
chr7_127177158-127177300|ORR1E	k_5
chr19_53649807-53650134|ORR1E	k_5
chr5_124847153-124847280|ORR1E	k_5
chr7_140264745-140264968|ORR1E	k_5
chr12_110389521-110389747|ORR1E	k_5
chr5_121656881-121657159|ORR1E	k_5
chr13_6487864-6488172|ORR1E	k_5
chr19_24615605-24615899|ORR1E	k_5
chr6_30281460-30281773|ORR1E	k_5
chr8_10925729-10925986|ORR1E	k_5
chr19_54035077-54035318|ORR1E	k_5
chr6_148708392-148708649|ORR1E	k_5
chr12_79447027-79447362|ORR1E	k_5
chr3_109726910-109727277|ORR1E	k_5
chr15_8547333-8547475|ORR1E	k_5
chr7_30891986-30892305|ORR1E	k_5
chr2_11216430-11216725|ORR1E	k_5
chr3_52187342-52187622|ORR1E	k_5
chr10_96175746-96176067|ORR1E	k_5
chr13_112735024-112735310|ORR1E	k_5
chr9_51990676-51991044|ORR1E	k_5
chr13_4911997-4912305|ORR1E	k_5
chr8_39020521-39020823|ORR1E	k_5
chr12_79920311-79920655|ORR1E	k_5
chr5_18088187-18088472|ORR1E	k_5
chr6_31369795-31370134|ORR1E	k_5
chr15_55514224-55514464|ORR1E	k_5
chr5_88785546-88785780|ORR1E	k_5
chr12_92963567-92963853|ORR1E	k_5
chr5_74404255-74404496|ORR1E	k_5
chr13_41718372-41718708|ORR1E	k_5
chr15_93030954-93031267|ORR1E	k_5
chr1_189011689-189012021|ORR1E	k_5
chr8_35650501-35650841|ORR1E	k_5
chr12_54305283-54305439|ORR1E	k_5
chr15_67397301-67397600|ORR1E	k_5
chr1_192151207-192151481|ORR1E	k_5
chr6_89056684-89056877|ORR1E	k_5
chr19_18766285-18766626|ORR1E	k_5
chr4_150789295-150789493|ORR1E	k_5
chr10_54092241-54092555|ORR1E	k_5
chr12_83000240-83000432|ORR1E	k_5
chr1_71070746-71070969|ORR1E	k_5
chr5_116072720-116073046|ORR1E	k_5
chr6_94166189-94166477|ORR1E	k_5
chr5_39151046-39151154|ORR1E	k_5
chr10_39946694-39946949|ORR1E	k_5
chr11_24139684-24139816|ORR1E	k_5
chr11_43755687-43756004|ORR1E	k_5
chr5_116688840-116689097|ORR1E	k_5
chr10_67880817-67881122|ORR1E	k_5
chr3_105880445-105880603|ORR1E	k_5
chr6_128006130-128006467|ORR1E	k_5
chr13_34784656-34784982|ORR1E	k_5
chr14_75873211-75873355|ORR1E	k_5
chr6_67156108-67156419|ORR1E	k_5
chr1_126195384-126195713|ORR1E	k_5
chr14_36332517-36332823|ORR1E	k_5
chr9_103983457-103983794|ORR1E	k_5
chr7_76282790-76283094|ORR1E	k_5
chr3_127926879-127927228|ORR1E	k_5
chr9_9207538-9207872|ORR1E	k_5
chr13_100756257-100756507|ORR1E	k_5
chr9_112244698-112244936|ORR1E	k_5
chr1_184396533-184396800|ORR1E	k_5
chr6_73059816-73060013|ORR1E	k_5
chr7_34443174-34443404|ORR1E	k_5
chr18_24703037-24703244|ORR1E	k_5
chr18_65423651-65423803|ORR1E	k_5
chr15_28042610-28042847|ORR1E	k_5
chr17_52693911-52694054|ORR1E	k_5
chr7_75892899-75893115|ORR1E	k_5
chr16_14088498-14088818|ORR1E	k_5
chr2_122716383-122716695|ORR1E	k_5
chr5_107099967-107100325|ORR1E	k_5
chr3_123397390-123397715|ORR1E	k_5
chr3_138003424-138003684|ORR1E	k_5
chr18_66387495-66387839|ORR1E	k_5
chr3_101304223-101304574|ORR1E	k_5
chr7_66154276-66154461|ORR1E	k_5
chr9_115143204-115143384|ORR1E	k_5
chr14_121093719-121093936|ORR1E	k_5
chr2_138981862-138981927|ORR1E	k_5
chr4_15005527-15005716|ORR1E	k_5
chr3_8841335-8841654|ORR1E	k_5
chr8_18858596-18858910|ORR1E	k_5
chr2_78882182-78882470|ORR1E	k_5
chr2_80275260-80275614|ORR1E	k_5
chr11_89028576-89028915|ORR1E	k_5
chr3_51575550-51575835|ORR1E	k_5
chr5_132993761-132994103|ORR1E	k_5
chrX_158183458-158183810|ORR1E	k_5
chr2_139925175-139925363|ORR1E	k_5
chr5_77148052-77148417|ORR1E	k_5
chr18_81176600-81176918|ORR1E	k_5
chr6_27992312-27992600|ORR1E	k_5
chr1_80577082-80577360|ORR1E	k_5
chr1_126403935-126404278|ORR1E	k_5
chr16_90289944-90290223|ORR1E	k_5
chr6_135596373-135596694|ORR1E	k_5
chr3_10260919-10261178|ORR1E	k_5
chr10_116434813-116435018|ORR1E	k_5
chr16_5537406-5537570|ORR1E	k_5
chr3_8988951-8989256|ORR1E	k_5
chr19_21695416-21695681|ORR1E	k_5
chr4_46317242-46317549|ORR1E	k_5
chr16_93246024-93246345|ORR1E	k_5
chr6_138172758-138173077|ORR1E	k_5
chr6_137150632-137150987|ORR1E	k_5
chr8_10483839-10484169|ORR1E	k_5
chr8_46022221-46022490|ORR1E	k_5
chr6_137156495-137156818|ORR1E	k_5
chr11_97830086-97830180|ORR1E	k_5
chr13_44579373-44579554|ORR1E	k_5
chr17_79415370-79415755|ORR1E	k_5
chr6_134437024-134437345|ORR1E	k_5
chr13_37544706-37545041|ORR1E	k_5
chr13_96377942-96378277|ORR1E	k_5
chr6_142934738-142935011|ORR1E	k_5
chr10_68844255-68844567|ORR1E	k_5
chr10_95923843-95924172|ORR1E	k_5
chr11_53128642-53128892|ORR1E	k_5
chr13_11958905-11959223|ORR1E	k_5
chr6_35358079-35358365|ORR1E	k_5
chr11_5575126-5575256|ORR1E	k_5
chr4_58490441-58490791|ORR1E	k_6
chr11_52749965-52750333|ORR1E	k_6
chr6_136979265-136979598|ORR1E	k_6
chr8_61448931-61449230|ORR1E	k_6
chr14_57685873-57686052|ORR1E	k_6
chr2_128552461-128552774|ORR1E	k_6
chr6_146981948-146982268|ORR1E	k_6
chr7_110956527-110956911|ORR1E	k_6
chr11_11856975-11857320|ORR1E	k_6
chr11_118135331-118135642|ORR1E	k_6
chr8_60301121-60301472|ORR1E	k_6
chr3_37180187-37180420|ORR1E	k_6
chr7_134698561-134698915|ORR1E	k_6
chr18_82002018-82002358|ORR1E	k_6
chr3_84018327-84018682|ORR1E	k_6
chr5_99142069-99142300|ORR1E	k_6
chr16_18743331-18743623|ORR1E	k_6
chr5_134193796-134194047|ORR1E	k_6
chr1_186847944-186848259|ORR1E	k_6
chr11_118095059-118095348|ORR1E	k_6
chr9_103149190-103149489|ORR1E	k_6
chr1_154849021-154849314|ORR1E	k_6
chr15_41679245-41679469|ORR1E	k_6
chr16_74327527-74327830|ORR1E	k_6
chr6_53064107-53064435|ORR1E	k_6
chr12_118400996-118401354|ORR1E	k_6
chr8_49500246-49500579|ORR1E	k_6
chr1_176515903-176516258|ORR1E	k_6
chr7_43511743-43512103|ORR1E	k_6
chr6_61238581-61238869|ORR1E	k_6
chr6_138469219-138469560|ORR1E	k_6
chr1_61463214-61463521|ORR1E	k_6
chr18_13572805-13573104|ORR1E	k_6
chr10_3516462-3516818|ORR1E	k_6
chr10_118829722-118829978|ORR1E	k_6
chr3_87223647-87223978|ORR1E	k_6
chr12_25610151-25610293|ORR1E	k_6
chr1_120293849-120294181|ORR1E	k_6
chr3_29187620-29187940|ORR1E	k_6
chr17_43982606-43982943|ORR1E	k_6
chr1_193780973-193781304|ORR1E	k_6
chr2_138503800-138504151|ORR1E	k_6
chr12_78088020-78088346|ORR1E	k_6
chr1_192635309-192635598|ORR1E	k_6
chr19_21636844-21637200|ORR1E	k_6
chr13_107056217-107056612|ORR1E	k_6
chr9_105887599-105887887|ORR1E	k_6
chr1_193447162-193447355|ORR1E	k_6
chr1_56086761-56087094|ORR1E	k_6
chr18_68935569-68935910|ORR1E	k_6
chr5_77452189-77452498|ORR1E	k_6
chr1_183266227-183266536|ORR1E	k_6
chr2_18982597-18982845|ORR1E	k_6
chr5_75256869-75257221|ORR1E	k_6
chr14_67086088-67086324|ORR1E	k_6
chr9_111459521-111459806|ORR1E	k_6
chr6_83022314-83022557|ORR1E	k_6
chr7_56013146-56013482|ORR1E	k_6
chr1_14924899-14925058|ORR1E	k_6
chr13_95075751-95076087|ORR1E	k_6
chr6_95300581-95300922|ORR1E	k_6
chr12_12572230-12572559|ORR1E	k_6
chr9_105803454-105803816|ORR1E	k_6
chr17_12655978-12656191|ORR1E	k_6
chr2_60278743-60279013|ORR1E	k_6
chr9_32301185-32301520|ORR1E	k_6
chr13_52989060-52989417|ORR1E	k_6
chr13_12058622-12058939|ORR1E	k_6
chr10_125994853-125995168|ORR1E	k_6
chr9_102397692-102397964|ORR1E	k_6
chr2_166491907-166492208|ORR1E	k_6
chr15_36367338-36367671|ORR1E	k_6
chr5_62574490-62574821|ORR1E	k_6
chr13_35080623-35080885|ORR1E	k_6
chr13_35129645-35129708|ORR1E	k_6
chr12_12966027-12966341|ORR1E	k_6
chr12_117507706-117507951|ORR1E	k_6
chr18_57725152-57725472|ORR1E	k_6
chr7_130757520-130757794|ORR1E	k_6
chr10_12017273-12017561|ORR1E	k_6
chr7_96709277-96709621|ORR1E	k_6
chr6_121272318-121272656|ORR1E	k_6
chr9_58890740-58891028|ORR1E	k_6
chr5_144515288-144515476|ORR1E	k_6
chr1_156581270-156581350|ORR1E	k_6
chr2_120595090-120595250|ORR1E	k_6
chr1_89300053-89300345|ORR1E	k_6
chr1_174652835-174653206|ORR1E	k_6
chr1_53741795-53742059|ORR1E	k_6
chr13_11998360-11998614|ORR1E	k_6
chr14_94372531-94372781|ORR1E	k_6
chr10_41638827-41639072|ORR1E	k_6
chr18_46698376-46698473|ORR1E	k_6
chr2_28807844-28808036|ORR1E	k_6
chr13_107027284-107027497|ORR1E	k_6
chr5_119362691-119362947|ORR1E	k_6
chr10_88037463-88037760|ORR1E	k_6
chr16_19967012-19967354|ORR1E	k_6
chr13_28856516-28856776|ORR1E	k_6
chr2_169089118-169089410|ORR1E	k_6
chr1_37290660-37291009|ORR1E	k_6
chr5_75624028-75624285|ORR1E	k_6
chr1_43433847-43434175|ORR1E	k_6
chr1_102021287-102021492|ORR1E	k_6
chr5_3392305-3392663|ORR1E	k_6
chr11_106562820-106563063|ORR1E	k_6
chr17_87927462-87927664|ORR1E	k_6
chr16_7997536-7997791|ORR1E	k_6
chr11_24235382-24235567|ORR1E	k_6
chr6_135074366-135074643|ORR1E	k_6
chr10_85934455-85934756|ORR1E	k_6
chr18_13123244-13123584|ORR1E	k_6
chr10_5188248-5188468|ORR1E	k_6
chr8_126789196-126789505|ORR1E	k_6
chr13_41758134-41758417|ORR1E	k_6
chr2_30571621-30571987|ORR1E	k_6
chr5_39307323-39307655|ORR1E	k_6
chr10_99901977-99902238|ORR1E	k_6
chr11_70495098-70495201|ORR1E	k_6
chr8_68554203-68554524|ORR1E	k_6
chr1_154854532-154854879|ORR1E	k_6
chr9_85165660-85165968|ORR1E	k_6
chr13_45413807-45414144|ORR1E	k_6
chr2_128543457-128543775|ORR1E	k_6
chr12_25187210-25187452|ORR1E	k_6
chr6_54553695-54553985|ORR1E	k_6
chr10_56852478-56852806|ORR1E	k_6
chr11_44447133-44447460|ORR1E	k_6
chr8_35053489-35053804|ORR1E	k_6
chr2_135773050-135773371|ORR1E	k_6
chr18_81863875-81864169|ORR1E	k_6
chr9_50298279-50298633|ORR1E	k_6
chrX_142664954-142665333|ORR1E	k_6
chr13_55706048-55706329|ORR1E	k_6
chr4_40202189-40202490|ORR1E	k_6
chr1_55512242-55512426|ORR1E	k_6
chr16_74648521-74648596|ORR1E	k_6
chr2_140830334-140830490|ORR1E	k_6
chr12_105548051-105548246|ORR1E	k_6
chr13_56765462-56765728|ORR1E	k_6
chr7_55968217-55968535|ORR1E	k_6
chr18_15660785-15661101|ORR1E	k_6
chr13_101538067-101538438|ORR1E	k_6
chr14_58492383-58492709|ORR1E	k_6
chr4_10820681-10820975|ORR1E	k_6
chr4_56085615-56085701|ORR1E	k_6
chr9_14698007-14698309|ORR1E	k_6
chr13_64422216-64422554|ORR1E	k_6
chr9_111046265-111046620|ORR1E	k_6
chr4_127397859-127398145|ORR1E	k_6
chr15_59639084-59639341|ORR1E	k_6
chr6_5094579-5094714|ORR1E	k_6
chr6_72037749-72037927|ORR1E	k_6
chr10_53402313-53402710|ORR1E	k_6
chr12_54334400-54334752|ORR1E	k_6
chr17_78430390-78430515|ORR1E	k_6
chr6_140414295-140414560|ORR1E	k_6
chr3_68448535-68448809|ORR1E	k_6
chr7_121516680-121516986|ORR1E	k_6
chr14_64133096-64133446|ORR1E	k_6
chr17_48963721-48963985|ORR1E	k_6
chr4_62322747-62323032|ORR1E	k_6
chr18_84183720-84184055|ORR1E	k_6
chr5_121574305-121574570|ORR1E	k_6
chr7_112173288-112173405|ORR1E	k_6
chr2_68970510-68970826|ORR1E	k_6
chr9_14657995-14658296|ORR1E	k_6
chr7_112219429-112219770|ORR1E	k_6
chr2_37881236-37881562|ORR1E	k_6
chr9_73240164-73240494|ORR1E	k_6
chr12_107500594-107500832|ORR1E	k_6
chr1_187562147-187562502|ORR1E	k_6
chr19_32360597-32360850|ORR1E	k_6
chr15_6125064-6125382|ORR1E	k_6
chr2_28352880-28353196|ORR1E	k_6
chr14_55272661-55272993|ORR1E	k_6
chr1_184628884-184629116|ORR1E	k_6
chr7_100769552-100769884|ORR1E	k_6
chr12_103553514-103553854|ORR1E	k_6
chr1_6187261-6187561|ORR1E	k_6
chr4_9103317-9103623|ORR1E	k_6
chr1_40095164-40095490|ORR1E	k_6
chr14_69944672-69944960|ORR1E	k_6
chr15_37605737-37606063|ORR1E	k_6
chr11_57569127-57569359|ORR1E	k_6
chr4_91061044-91061239|ORR1E	k_6
chr13_30193401-30193702|ORR1E	k_6
chr6_50384287-50384655|ORR1E	k_6
chr12_79711074-79711452|ORR1E	k_6
chr5_96634661-96634993|ORR1E	k_6
chr13_49267724-49268039|ORR1E	k_6
chr6_73139523-73139888|ORR1E	k_6
chr8_115018537-115018877|ORR1E	k_6
chr5_45082630-45082964|ORR1E	k_6
chr2_13229603-13229898|ORR1E	k_6
chr2_126682382-126682710|ORR1E	k_6
chr7_144384187-144384347|ORR1E	k_6
chr11_43940372-43940753|ORR1E	k_6
chr19_59783551-59783888|ORR1E	k_6
chr11_119799666-119799906|ORR1E	k_6
chr4_40433439-40433764|ORR1E	k_6
chr1_162653938-162654302|ORR1E	k_6
chr9_113144546-113144803|ORR1E	k_6
chr2_165852547-165852918|ORR1E	k_6
chr14_21312006-21312072|ORR1E	k_6
chr18_83984236-83984469|ORR1E	k_6
chr10_67405314-67405656|ORR1E	k_6
chr8_119072382-119072662|ORR1E	k_7
chr8_22619866-22620218|ORR1E	k_7
chr4_9681273-9681519|ORR1E	k_7
chr19_43200927-43201154|ORR1E	k_7
chr18_70911112-70911195|ORR1E	k_7
chr14_124143156-124143463|ORR1E	k_7
