name	branch_color
chr6_94115741-94116078|ORR1D2	k_4
chr12_21430217-21430555|ORR1D2	k_4
chr3_137849791-137849941|ORR1D2	k_4
chr18_55597024-55597369|ORR1D2	k_4
chr10_4991998-4992308|ORR1D2	k_4
chr16_97289329-97289457|ORR1D2	k_4
chr16_75983854-75984174|ORR1D2	k_4
chr8_85531532-85531837|ORR1D2	k_4
chr14_15677348-15677514|ORR1D2	k_4
chrX_20348975-20349298|ORR1D2	k_4
chr7_67406985-67407293|ORR1D2	k_4
chr10_83910940-83911265|ORR1D2	k_4
chr2_46533993-46534295|ORR1D2	k_4
chr17_83184266-83184674|ORR1D2	k_4
chr1_38069572-38069912|ORR1D2	k_4
chr15_34024951-34025300|ORR1D2	k_4
chr9_89758566-89758938|ORR1D2	k_4
chr3_124000822-124001165|ORR1D2	k_4
chr6_37694872-37695174|ORR1D2	k_4
chr9_22969356-22969707|ORR1D2	k_4
chr14_16261886-16262228|ORR1D2	k_4
chr6_117675121-117675490|ORR1D2	k_4
chr9_77391271-77391502|ORR1D2	k_4
chr14_57186501-57186732|ORR1D2	k_4
chr5_43771525-43771776|ORR1D2	k_4
chr11_87149711-87150064|ORR1D2	k_4
chr17_84891975-84892329|ORR1D2	k_4
chr10_24570229-24570581|ORR1D2	k_4
chr13_21377645-21377970|ORR1D2	k_4
chr5_68627606-68627960|ORR1D2	k_4
chr9_61150970-61151328|ORR1D2	k_4
chr9_75477218-75477559|ORR1D2	k_4
chr10_122757839-122758117|ORR1D2	k_4
chr11_99259865-99260205|ORR1D2	k_4
chr11_29310665-29311003|ORR1D2	k_4
chr14_8732171-8732502|ORR1D2	k_4
chr8_79613028-79613317|ORR1D2	k_4
chrX_59311509-59311870|ORR1D2	k_4
chr14_115392199-115392508|ORR1D2	k_4
chrX_95709430-95709776|ORR1D2	k_4
chr14_93461571-93461910|ORR1D2	k_4
chr18_77319452-77319709|ORR1D2	k_4
chr2_21939445-21939763|ORR1D2	k_4
chr4_58503200-58503534|ORR1D2	k_4
chr1_152592046-152592406|ORR1D2	k_4
chr6_38712893-38713217|ORR1D2	k_4
chr4_129408574-129408912|ORR1D2	k_4
chr8_35626800-35627133|ORR1D2	k_4
chr6_72758339-72758554|ORR1D2	k_4
chr10_13876585-13876934|ORR1D2	k_4
chr5_148404624-148404816|ORR1D2	k_4
chr2_160554807-160555112|ORR1D2	k_4
chr7_80575777-80576124|ORR1D2	k_4
chr18_83984089-83984214|ORR1D2	k_4
chr15_8418561-8418884|ORR1D2	k_4
chr13_10049387-10049642|ORR1D2	k_4
chr15_67733019-67733339|ORR1D2	k_4
chr13_32533643-32533937|ORR1D2	k_4
chr16_95738448-95738622|ORR1D2	k_4
chr2_147010109-147010465|ORR1D2	k_4
chr7_118637538-118637807|ORR1D2	k_4
chr13_12525810-12525887|ORR1D2	k_4
chr17_81107484-81107686|ORR1D2	k_4
chr19_21179946-21180254|ORR1D2	k_4
chr7_66652227-66652521|ORR1D2	k_4
chr1_192537344-192537709|ORR1D2	k_4
chr5_140838514-140838887|ORR1D2	k_4
chr6_72155657-72155932|ORR1D2	k_4
chr14_118794273-118794526|ORR1D2	k_4
chr14_64520686-64521031|ORR1D2	k_4
chr7_112162546-112162752|ORR1D2	k_4
chr7_137349636-137349872|ORR1D2	k_4
chrX_12374855-12375191|ORR1D2	k_4
chr15_12479357-12479662|ORR1D2	k_4
chr7_31017008-31017304|ORR1D2	k_4
chr18_14542768-14543079|ORR1D2	k_4
chr14_17886897-17887119|ORR1D2	k_4
chr2_83628431-83628641|ORR1D2	k_4
chr14_119007424-119007626|ORR1D2	k_4
chr16_35759696-35759822|ORR1D2	k_4
chr1_35907879-35908157|ORR1D2	k_4
chr10_26528170-26528439|ORR1D2	k_4
chr10_42392059-42392368|ORR1D2	k_4
chr6_135418309-135418635|ORR1D2	k_4
chr4_24532210-24532543|ORR1D2	k_4
chr14_70432448-70432504|ORR1D2	k_4
chr8_46030502-46030706|ORR1D2	k_4
chr3_127918066-127918403|ORR1D2	k_4
chr14_46962871-46963208|ORR1D2	k_4
chr7_64770935-64771336|ORR1D2	k_4
chr7_99531725-99531896|ORR1D2	k_4
chr8_104799094-104799416|ORR1D2	k_4
chr12_69399976-69400108|ORR1D2	k_4
chr3_153190203-153190420|ORR1D2	k_4
chr1_57430669-57430896|ORR1D2	k_4
chr3_131215497-131215799|ORR1D2	k_4
chr4_151457391-151457734|ORR1D2	k_4
chr9_75099128-75099231|ORR1D2	k_4
chr6_59313570-59313641|ORR1D2	k_4
chr6_50372486-50372610|ORR1D2	k_4
chr18_64482328-64482637|ORR1D2	k_4
chr16_44496901-44497212|ORR1D2	k_4
chr11_88008830-88008942|ORR1D2	k_4
chr12_76925929-76926042|ORR1D2	k_4
chr11_68770083-68770389|ORR1D2	k_4
chr5_92318123-92318510|ORR1D2	k_4
chr8_82874161-82874506|ORR1D2	k_4
chr6_99126787-99127130|ORR1D2	k_4
chr3_121369605-121369966|ORR1D2	k_4
chr12_33063302-33063663|ORR1D2	k_4
chr7_116320246-116320570|ORR1D2	k_4
chr15_37656730-37657086|ORR1D2	k_4
chrX_18239574-18239861|ORR1D2	k_4
chr14_31761771-31762156|ORR1D2	k_4
chr15_91587415-91587785|ORR1D2	k_4
chr5_53082994-53083337|ORR1D2	k_4
chr3_51128855-51129142|ORR1D2	k_4
chr8_112788401-112788705|ORR1D2	k_4
chr1_153635094-153635404|ORR1D2	k_4
chr5_108236886-108237230|ORR1D2	k_4
chr12_100006663-100006883|ORR1D2	k_4
chr4_45535629-45535964|ORR1D2	k_4
chr12_69906296-69906579|ORR1D2	k_4
chr13_98662190-98662536|ORR1D2	k_4
chr4_83061620-83061963|ORR1D2	k_4
chr13_35711593-35711970|ORR1D2	k_4
chr7_132873099-132873418|ORR1D2	k_4
chr17_44620473-44620840|ORR1D2	k_4
chr16_97719399-97719721|ORR1D2	k_4
chr6_50372675-50372865|ORR1D2	k_4
chr9_62141851-62142203|ORR1D2	k_4
chr11_67829561-67829892|ORR1D2	k_4
chr6_125253127-125253506|ORR1D2	k_4
chr4_84143042-84143341|ORR1D2	k_4
chr4_56852094-56852423|ORR1D2	k_4
chr7_144991947-144992233|ORR1D2	k_4
chr3_28365603-28365960|ORR1D2	k_4
chr9_21133175-21133527|ORR1D2	k_4
chr12_40583770-40584090|ORR1D2	k_4
chr6_124350867-124351158|ORR1D2	k_4
chr13_23910146-23910410|ORR1D2	k_4
chr19_32362743-32363087|ORR1D2	k_4
chr19_40450890-40451188|ORR1D2	k_4
chr9_65087519-65087849|ORR1D2	k_4
chr16_57469420-57469561|ORR1D2	k_4
chr7_118500196-118500406|ORR1D2	k_4
chr12_101005536-101005768|ORR1D2	k_4
chr2_132091837-132092107|ORR1D2	k_4
chr17_87847514-87847633|ORR1D2	k_4
chr13_98291853-98292169|ORR1D2	k_4
chr10_85655115-85655473|ORR1D2	k_4
chr19_41250869-41251165|ORR1D2	k_4
chr12_41889407-41889714|ORR1D2	k_4
chr9_103652066-103652323|ORR1D2	k_4
chr2_122672869-122673157|ORR1D2	k_4
chr5_140454634-140454828|ORR1D2	k_4
chr11_19822215-19822341|ORR1D2	k_4
chr5_37313288-37313444|ORR1D2	k_4
chr11_55381176-55381355|ORR1D2	k_4
chr17_30637905-30637991|ORR1D2	k_4
chr3_9781633-9781953|ORR1D2	k_4
chr19_3696792-3696982|ORR1D2	k_4
chr1_125382774-125382885|ORR1D2	k_4
chr7_34562303-34562669|ORR1D2	k_4
chr7_82890329-82890684|ORR1D2	k_4
chr10_117821900-117822027|ORR1D2	k_4
chr12_100992570-100992654|ORR1D2	k_4
chr6_5413356-5413421|ORR1D2	k_4
chr4_49683102-49683465|ORR1D2	k_4
chr7_47139963-47140249|ORR1D2	k_4
chr13_3514078-3514304|ORR1D2	k_4
chr5_3284332-3284668|ORR1D2	k_4
chr18_66138920-66139305|ORR1D2	k_4
chr3_130789224-130789432|ORR1D2	k_4
chr10_44029667-44029933|ORR1D2	k_4
chr6_108630753-108631113|ORR1D2	k_4
chr15_38528825-38529193|ORR1D2	k_4
chrX_11647017-11647380|ORR1D2	k_4
chr16_17329354-17329617|ORR1D2	k_4
chr7_115146974-115147334|ORR1D2	k_4
chr12_69867473-69867724|ORR1D2	k_4
chr13_109921672-109922015|ORR1D2	k_4
chr3_149143329-149143531|ORR1D2	k_4
chr7_68767809-68768127|ORR1D2	k_4
chr1_151083794-151084085|ORR1D2	k_4
chr18_4872983-4873320|ORR1D2	k_4
chr15_100449006-100449241|ORR1D2	k_4
chr3_51847347-51847568|ORR1D2	k_4
chr7_83911927-83912263|ORR1D2	k_4
chr2_169104071-169104404|ORR1D2	k_4
chr5_150055339-150055630|ORR1D2	k_4
chr2_24642127-24642497|ORR1D2	k_4
chr4_135239245-135239580|ORR1D2	k_4
chr3_59174561-59174692|ORR1D2	k_5
chr5_91219652-91219832|ORR1D2	k_5
chr2_70235207-70235550|ORR1D2	k_5
chr19_25551264-25551551|ORR1D2	k_5
chr1_81303359-81303690|ORR1D2	k_5
chr1_74072779-74072959|ORR1D2	k_5
chr10_10324771-10324894|ORR1D2	k_5
chr6_100640676-100641023|ORR1D2	k_5
chr16_30140089-30140433|ORR1D2	k_5
chr2_169703818-169704168|ORR1D2	k_5
chr4_63512604-63513002|ORR1D2	k_5
chr15_78425943-78426234|ORR1D2	k_5
chr10_122615712-122616072|ORR1D2	k_5
chr7_138193891-138194241|ORR1D2	k_5
chr9_51953010-51953317|ORR1D2	k_5
chr5_65119915-65120189|ORR1D2	k_5
chr9_100540305-100540634|ORR1D2	k_5
chr2_147229766-147230104|ORR1D2	k_5
chr8_103979026-103979310|ORR1D2	k_5
chr3_100818600-100818940|ORR1D2	k_5
chr6_122565372-122565712|ORR1D2	k_5
chr19_23680850-23681126|ORR1D2	k_5
chr17_43261990-43262346|ORR1D2	k_5
chr3_87215149-87215510|ORR1D2	k_5
chr9_61882208-61882495|ORR1D2	k_5
chr2_36031277-36031609|ORR1D2	k_5
chr4_3947514-3947876|ORR1D2	k_5
chr5_74986007-74986326|ORR1D2	k_5
chr1_191445511-191445935|ORR1D2	k_5
chr17_59761009-59761357|ORR1D2	k_5
chr10_43827475-43827786|ORR1D2	k_5
chr17_43758653-43758990|ORR1D2	k_5
chr17_73227383-73227744|ORR1D2	k_5
chr16_37103196-37103415|ORR1D2	k_5
chrX_147116668-147116866|ORR1D2	k_5
chr5_86840285-86840581|ORR1D2	k_5
chr8_122764821-122765200|ORR1D2	k_5
chr5_148639320-148639544|ORR1D2	k_5
chr15_96802080-96802401|ORR1D2	k_5
chr18_67986766-67987085|ORR1D2	k_5
chr14_16187852-16188189|ORR1D2	k_5
chr11_65680975-65681271|ORR1D2	k_5
chr5_147992602-147992817|ORR1D2	k_5
chr9_22697958-22698315|ORR1D2	k_5
chr15_40134297-40134592|ORR1D2	k_5
chr13_95517883-95518220|ORR1D2	k_5
chr14_100308063-100308392|ORR1D2	k_5
chr18_14603288-14603654|ORR1D2	k_5
chr6_32912395-32912713|ORR1D2	k_5
chr19_16378728-16379070|ORR1D2	k_5
chr2_178700832-178701159|ORR1D2	k_5
chr16_49892810-49893187|ORR1D2	k_5
chr4_20402479-20402829|ORR1D2	k_5
chr7_66879229-66879526|ORR1D2	k_5
chr3_58657489-58657802|ORR1D2	k_5
chr17_45612867-45613130|ORR1D2	k_5
chr8_85408304-85408613|ORR1D2	k_5
chr1_64625216-64625570|ORR1D2	k_5
chr12_26410537-26410873|ORR1D2	k_5
chr11_109792051-109792334|ORR1D2	k_5
chr6_71457963-71458252|ORR1D2	k_5
chr13_37006356-37006733|ORR1D2	k_5
chr11_99538096-99538416|ORR1D2	k_5
chr10_57836073-57836392|ORR1D2	k_5
chr10_67624942-67625203|ORR1D2	k_5
chr14_15796099-15796392|ORR1D2	k_5
chr1_179283298-179283461|ORR1D2	k_5
chr8_78542543-78542795|ORR1D2	k_5
chr15_35464602-35464795|ORR1D2	k_5
chrX_152092540-152092877|ORR1D2	k_5
chr10_117449699-117450064|ORR1D2	k_5
chr9_116369242-116369574|ORR1D2	k_5
chr7_92199549-92199748|ORR1D2	k_5
chrX_97156152-97156473|ORR1D2	k_5
chr10_63424434-63424871|ORR1D2	k_5
chr4_56515371-56515559|ORR1D2	k_5
chr19_18735958-18736267|ORR1D2	k_5
chr4_138856412-138856726|ORR1D2	k_5
chr2_51579760-51580106|ORR1D2	k_5
chr14_70833744-70834117|ORR1D2	k_5
chr13_114894782-114895119|ORR1D2	k_5
chr13_59745524-59745900|ORR1D2	k_5
chr16_34633672-34633990|ORR1D2	k_5
chr8_57622888-57623166|ORR1D2	k_5
chr14_26571938-26572254|ORR1D2	k_5
chr4_44035217-44035505|ORR1D2	k_5
chr19_16637447-16637815|ORR1D2	k_5
chr8_111415570-111415915|ORR1D2	k_5
chr2_36273012-36273361|ORR1D2	k_5
chr6_92107777-92108066|ORR1D2	k_5
chr12_58902006-58902118|ORR1D2	k_5
chr13_60683493-60683773|ORR1D2	k_5
chr2_128170615-128170957|ORR1D2	k_5
chr5_148489398-148489743|ORR1D2	k_5
chr7_102317769-102317970|ORR1D2	k_5
chrX_130638558-130638902|ORR1D2	k_5
chr1_60530677-60531031|ORR1D2	k_5
chr4_130702485-130702792|ORR1D2	k_5
chr11_29417379-29417650|ORR1D2	k_5
chrX_78593136-78593361|ORR1D2	k_5
chr2_124289422-124289490|ORR1D2	k_5
chr6_62596048-62596309|ORR1D2	k_5
chr14_58451912-58452284|ORR1D2	k_5
chr15_35539645-35539986|ORR1D2	k_5
chr8_103867414-103867668|ORR1D2	k_5
chr4_139205076-139205404|ORR1D2	k_5
chr16_94067944-94068114|ORR1D2	k_5
chr15_67118892-67119231|ORR1D2	k_5
chr8_54072728-54073045|ORR1D2	k_5
chr1_56260804-56261138|ORR1D2	k_5
chr18_32170537-32170859|ORR1D2	k_5
chr8_115450721-115451131|ORR1D2	k_5
chr7_140918027-140918361|ORR1D2	k_5
chr7_83382033-83382406|ORR1D2	k_5
chr8_78127671-78128063|ORR1D2	k_5
chr13_3657624-3658026|ORR1D2	k_5
chr18_52566912-52567374|ORR1D2	k_5
chr17_17637722-17638392|ORR1D2	k_5
chr1_184139875-184140278|ORR1D2	k_5
chr2_171127221-171127502|ORR1D2	k_5
chr14_13551357-13551427|ORR1D2	k_5
chr13_119639464-119639821|ORR1D2	k_5
chr6_82909608-82909828|ORR1D2	k_5
chr12_54120511-54120988|ORR1D2	k_5
chr3_85861007-85861362|ORR1D2	k_5
chr17_52012673-52013009|ORR1D2	k_5
chr2_168903032-168903325|ORR1D2	k_5
chr12_42090755-42091107|ORR1D2	k_5
chr1_89230388-89230649|ORR1D2	k_5
chr16_30988198-30988550|ORR1D2	k_5
chr13_9203453-9203800|ORR1D2	k_5
chr2_136938875-136939223|ORR1D2	k_5
chr6_12445513-12445841|ORR1D2	k_5
chr6_6077340-6077696|ORR1D2	k_5
chr12_16903859-16904223|ORR1D2	k_5
chr2_93161922-93162274|ORR1D2	k_5
chr16_64800438-64800784|ORR1D2	k_5
chr15_34967432-34967727|ORR1D2	k_5
chr9_81141682-81141938|ORR1D2	k_5
chr2_59393396-59393754|ORR1D2	k_5
chr7_135511699-135512032|ORR1D2	k_5
chr4_134622605-134622879|ORR1D2	k_5
chr5_64619836-64619949|ORR1D2	k_5
chr6_104031789-104032145|ORR1D2	k_5
chr13_111640421-111640500|ORR1D2	k_5
chr8_24344428-24344479|ORR1D2	k_5
chr8_88618959-88619209|ORR1D2	k_5
chr2_118200407-118200746|ORR1D2	k_5
chr5_63755344-63755675|ORR1D2	k_5
chr8_22620249-22620557|ORR1D2	k_5
chr4_31658889-31659258|ORR1D2	k_5
chr7_71283667-71284043|ORR1D2	k_5
chr10_111697040-111697383|ORR1D2	k_5
chr11_77406372-77406703|ORR1D2	k_5
chr1_69421388-69421745|ORR1D2	k_5
chr6_8274357-8274646|ORR1D2	k_5
chr11_111792087-111792281|ORR1D2	k_5
chr18_84818647-84818868|ORR1D2	k_5
chr17_75272382-75272743|ORR1D2	k_5
chr10_66913494-66913845|ORR1D2	k_5
chr12_104066392-104066719|ORR1D2	k_5
chr13_97379460-97379790|ORR1D2	k_5
chr1_118569545-118569832|ORR1D2	k_5
chr1_95231144-95231375|ORR1D2	k_5
chr7_72014272-72014651|ORR1D2	k_5
chr1_92158436-92158795|ORR1D2	k_5
chrX_129766150-129766480|ORR1D2	k_5
chr11_45627168-45627509|ORR1D2	k_5
chr9_30821208-30821533|ORR1D2	k_5
chr4_40287522-40287840|ORR1D2	k_5
chr10_121771258-121771507|ORR1D2	k_5
chr8_79161544-79161887|ORR1D2	k_5
chr16_19778468-19778804|ORR1D2	k_5
chr2_30626267-30626599|ORR1D2	k_5
chr8_36120569-36120916|ORR1D2	k_5
chr7_68683275-68683620|ORR1D2	k_5
chr2_78403953-78404340|ORR1D2	k_5
chr11_26539536-26539917|ORR1D2	k_5
chr18_60121391-60121744|ORR1D2	k_5
chr3_76005602-76005937|ORR1D2	k_5
chr9_70855054-70855400|ORR1D2	k_5
chr14_79503457-79503814|ORR1D2	k_5
chr7_144392113-144392454|ORR1D2	k_5
chr1_43811779-43812086|ORR1D2	k_5
chr11_7759122-7759496|ORR1D2	k_5
chr13_60691726-60691900|ORR1D2	k_6
chr10_41585983-41586147|ORR1D2	k_6
chr5_76138754-76138904|ORR1D2	k_6
chr3_31390060-31390298|ORR1D2	k_6
chr4_114694058-114694420|ORR1D2	k_6
chr5_150156091-150156455|ORR1D2	k_6
chr18_88824636-88824841|ORR1D2	k_6
chr5_47272726-47273056|ORR1D2	k_6
chr13_16302662-16302963|ORR1D2	k_6
chr5_121291309-121291620|ORR1D2	k_6
chr7_101873242-101873339|ORR1D2	k_6
chr7_116625609-116625974|ORR1D2	k_6
chr8_46031871-46032161|ORR1D2	k_6
chr4_12780246-12780604|ORR1D2	k_6
chr5_111815324-111815672|ORR1D2	k_6
chr4_9520802-9521162|ORR1D2	k_6
chr17_69234271-69234569|ORR1D2	k_6
chr1_51572555-51572866|ORR1D2	k_6
chr6_76513045-76513372|ORR1D2	k_6
chr16_94003485-94003838|ORR1D2	k_6
chr7_43512156-43512488|ORR1D2	k_6
chr13_45040165-45040508|ORR1D2	k_6
chr5_74757122-74757258|ORR1D2	k_6
chr7_114360612-114360986|ORR1D2	k_6
chr1_13012688-13013034|ORR1D2	k_6
chr13_45935869-45936258|ORR1D2	k_6
chr2_132658315-132658573|ORR1D2	k_6
chr15_84551072-84551417|ORR1D2	k_6
chr13_91199825-91200176|ORR1D2	k_6
chr2_164550799-164551133|ORR1D2	k_6
chr9_75645391-75645555|ORR1D2	k_6
chr1_128057347-128057676|ORR1D2	k_6
chr1_193313204-193313537|ORR1D2	k_6
chr18_55565847-55566199|ORR1D2	k_6
chr12_100439156-100439511|ORR1D2	k_6
chr16_88331176-88331507|ORR1D2	k_6
chr9_75270373-75270716|ORR1D2	k_6
chr13_96966687-96967036|ORR1D2	k_6
chr8_80970128-80970234|ORR1D2	k_6
chr18_46554226-46554450|ORR1D2	k_6
chr12_25918819-25918978|ORR1D2	k_6
chr9_80037670-80038038|ORR1D2	k_6
chr18_5287985-5288106|ORR1D2	k_6
chr12_78631803-78632154|ORR1D2	k_6
chr4_109887833-109888147|ORR1D2	k_6
chr8_71224742-71224834|ORR1D2	k_6
chr8_78622335-78622613|ORR1D2	k_6
chrX_15102896-15103209|ORR1D2	k_6
chr6_60931410-60931757|ORR1D2	k_6
chr2_30679559-30679903|ORR1D2	k_6
chr6_101074279-101074600|ORR1D2	k_6
chr9_66935032-66935335|ORR1D2	k_6
chr7_31156343-31156721|ORR1D2	k_6
chr10_105186597-105186953|ORR1D2	k_6
chr1_106138686-106139024|ORR1D2	k_6
chrX_113003554-113003932|ORR1D2	k_6
chr10_5449963-5450291|ORR1D2	k_6
chr10_56244062-56244414|ORR1D2	k_6
chr3_50729143-50729490|ORR1D2	k_6
chr16_79878091-79878383|ORR1D2	k_6
chr2_19059233-19059593|ORR1D2	k_6
chr5_39216054-39216405|ORR1D2	k_6
chr6_108844054-108844406|ORR1D2	k_6
chr1_153431714-153432046|ORR1D2	k_6
chr8_10703718-10703981|ORR1D2	k_6
chr5_140162564-140162853|ORR1D2	k_6
chr15_60791264-60791397|ORR1D2	k_6
chr2_126507635-126507760|ORR1D2	k_6
chr7_117982310-117982398|ORR1D2	k_6
chr6_144059488-144059782|ORR1D2	k_6
chr17_5394645-5394996|ORR1D2	k_6
chr9_22927713-22928100|ORR1D2	k_6
chr9_48373269-48373571|ORR1D2	k_6
chr8_72583117-72583392|ORR1D2	k_6
chr5_38402384-38402739|ORR1D2	k_6
chr18_23913457-23913774|ORR1D2	k_6
chr10_57799514-57799840|ORR1D2	k_6
chr14_89573453-89573769|ORR1D2	k_6
chr15_96109205-96109571|ORR1D2	k_6
chr15_17379036-17379370|ORR1D2	k_6
chr3_84781826-84781995|ORR1D2	k_6
chr8_117714038-117714383|ORR1D2	k_6
chr1_79948065-79948389|ORR1D2	k_6
chr16_75387540-75387906|ORR1D2	k_6
chr17_65645251-65645699|ORR1D2	k_6
chr11_109305837-109306162|ORR1D2	k_6
chr16_96870565-96870893|ORR1D2	k_6
chr4_55297805-55298142|ORR1D2	k_6
chr6_101290135-101290541|ORR1D2	k_6
chr6_137472995-137473325|ORR1D2	k_6
chr7_76055726-76056084|ORR1D2	k_6
chr18_53771357-53771767|ORR1D2	k_6
chr6_31311165-31311554|ORR1D2	k_6
chr9_116063099-116063432|ORR1D2	k_6
chr11_71991665-71991984|ORR1D2	k_6
chr6_88653808-88654125|ORR1D2	k_6
chr17_4980180-4980547|ORR1D2	k_6
chr5_119407867-119408242|ORR1D2	k_6
chr11_29151606-29151952|ORR1D2	k_6
chr11_64752404-64752761|ORR1D2	k_6
chr2_91835142-91835468|ORR1D2	k_6
chr6_93982029-93982385|ORR1D2	k_6
chr9_118855659-118855927|ORR1D2	k_6
chr16_29930439-29930748|ORR1D2	k_6
chr18_79177203-79177411|ORR1D2	k_6
chrX_11228318-11228648|ORR1D2	k_6
chrX_94434837-94435306|ORR1D2	k_6
chr11_88789929-88790280|ORR1D2	k_6
chr8_128391132-128391477|ORR1D2	k_6
chr10_58923033-58923318|ORR1D2	k_6
chr6_39258690-39258902|ORR1D2	k_6
chr7_16232202-16232482|ORR1D2	k_6
chr11_44476556-44476834|ORR1D2	k_6
chr1_46894512-46894726|ORR1D2	k_6
chr11_10575138-10575444|ORR1D2	k_6
chr4_87886548-87886843|ORR1D2	k_6
chr5_66075344-66075465|ORR1D2	k_6
chr1_90582634-90582893|ORR1D2	k_6
chr1_13593373-13593522|ORR1D2	k_6
chr12_101009294-101009479|ORR1D2	k_6
chr6_143618608-143618880|ORR1D2	k_6
chr2_170577470-170577876|ORR1D2	k_6
chr10_37169310-37169596|ORR1D2	k_6
chr16_96307081-96307197|ORR1D2	k_6
chr12_117579241-117579444|ORR1D2	k_6
chr9_16123351-16123564|ORR1D2	k_6
chr1_13424528-13424880|ORR1D2	k_6
chr1_98788524-98788830|ORR1D2	k_6
chr13_116410578-116410912|ORR1D2	k_6
chr4_59561360-59561716|ORR1D2	k_6
chr11_84462888-84463167|ORR1D2	k_6
chr12_8662196-8662540|ORR1D2	k_6
chr1_85779891-85779995|ORR1D2	k_6
chr4_95084102-95084291|ORR1D2	k_6
chr6_33840314-33840588|ORR1D2	k_6
chr17_5746382-5746702|ORR1D2	k_6
chr10_25052084-25052374|ORR1D2	k_6
chr10_96787638-96787961|ORR1D2	k_6
chr8_4312209-4312463|ORR1D2	k_6
chr15_75554926-75555240|ORR1D2	k_6
chr13_9086635-9086959|ORR1D2	k_6
chr18_13680909-13681254|ORR1D2	k_6
chr2_168113614-168113917|ORR1D2	k_6
chr4_134595108-134595448|ORR1D2	k_6
chr11_11863198-11863537|ORR1D2	k_6
chr12_102501064-102501343|ORR1D2	k_6
chr19_31641050-31641395|ORR1D2	k_6
chr12_4197044-4197190|ORR1D2	k_6
chr3_139033243-139033516|ORR1D2	k_6
chr5_43854151-43854258|ORR1D2	k_6
chr19_43509468-43509805|ORR1D2	k_6
chr9_64748736-64749067|ORR1D2	k_6
chr12_25847951-25848291|ORR1D2	k_6
chr9_66682782-66683134|ORR1D2	k_6
chr10_20892299-20892514|ORR1D2	k_6
chr12_108671727-108671852|ORR1D2	k_6
chr12_117907635-117907964|ORR1D2	k_6
chr14_50994986-50995298|ORR1D2	k_6
chr1_26047974-26048102|ORR1D2	k_6
chr14_106192992-106193340|ORR1D2	k_6
chr1_72134556-72134772|ORR1D2	k_6
chr2_31417048-31417232|ORR1D2	k_6
chr1_4848151-4848399|ORR1D2	k_6
chr14_76272880-76273128|ORR1D2	k_6
chr13_21377974-21378201|ORR1D2	k_6
chrX_159237411-159237558|ORR1D2	k_6
chr6_115767570-115767750|ORR1D2	k_6
chr1_38109894-38109967|ORR1D2	k_6
chr16_48807423-48807584|ORR1D2	k_6
chr16_76339379-76339744|ORR1D2	k_6
chr3_84547247-84547564|ORR1D2	k_6
chr2_178854091-178854440|ORR1D2	k_6
chr8_126431051-126431344|ORR1D2	k_6
chr17_44118221-44118483|ORR1D2	k_6
chr6_140231975-140232316|ORR1D2	k_6
chr16_31609753-31610109|ORR1D2	k_6
chr19_57528919-57529193|ORR1D2	k_6
chr16_23264509-23264853|ORR1D2	k_6
chr7_97906028-97906271|ORR1D2	k_6
chr2_24733220-24733568|ORR1D2	k_6
chr4_145201406-145201745|ORR1D2	k_6
chr6_140819483-140819776|ORR1D2	k_6
chr7_139684608-139684722|ORR1D2	k_7
chr4_33997255-33997616|ORR1D2	k_7
chr11_45069927-45070332|ORR1D2	k_7
chr17_78430528-78430664|ORR1D2	k_7
chr2_22826224-22826557|ORR1D2	k_7
chr1_183200366-183200720|ORR1D2	k_7
chr17_8994189-8994526|ORR1D2	k_7
chr7_48898334-48898688|ORR1D2	k_7
chr1_123220920-123221086|ORR1D2	k_7
chr11_55405772-55405877|ORR1D2	k_7
chr19_59405598-59405961|ORR1D2	k_7
chr18_4931297-4931394|ORR1D2	k_7
chr1_39949184-39949427|ORR1D2	k_7
chr2_86195836-86196161|ORR1D2	k_7
chr16_76443116-76443447|ORR1D2	k_7
chr12_41096063-41096418|ORR1D2	k_7
chr13_82496729-82497067|ORR1D2	k_7
chr16_76409308-76409684|ORR1D2	k_7
chrX_107160818-107161167|ORR1D2	k_7
chr19_31834292-31834658|ORR1D2	k_7
chr7_24113137-24113456|ORR1D2	k_7
chr7_142163978-142164110|ORR1D2	k_7
chr18_69975563-69975796|ORR1D2	k_7
chr12_102173779-102174002|ORR1D2	k_7
chr3_69040158-69040479|ORR1D2	k_7
chr7_134471425-134471772|ORR1D2	k_7
chr7_127220244-127220576|ORR1D2	k_7
chr13_80932884-80933146|ORR1D2	k_7
chr3_137300398-137300758|ORR1D2	k_7
chr13_55709611-55709839|ORR1D2	k_7
chr12_12293226-12293576|ORR1D2	k_7
chr12_12466821-12467135|ORR1D2	k_7
chr12_92646676-92647007|ORR1D2	k_7
chr13_59575100-59575473|ORR1D2	k_7
chr6_140255126-140255436|ORR1D2	k_7
chr5_114505440-114505627|ORR1D2	k_7
chr13_32826053-32826245|ORR1D2	k_7
chr1_95076908-95077116|ORR1D2	k_7
chr7_38029287-38029622|ORR1D2	k_7
chr1_58995354-58995662|ORR1D2	k_7
chr8_14319955-14320340|ORR1D2	k_7
chr16_8794858-8795223|ORR1D2	k_7
chr18_28543834-28544210|ORR1D2	k_7
chr17_49781075-49781444|ORR1D2	k_7
chr1_64840290-64840616|ORR1D2	k_7
chr12_73876291-73876642|ORR1D2	k_7
chr12_36070714-36071054|ORR1D2	k_7
chr9_85561410-85561481|ORR1D2	k_7
